source_file,utt_or_id,filename,text,matched_terms,mandarin,english,,,,,,,
wsc_train_audio_text.tsv.gz,01316547867_37zUM_24_5800,01316547867_37zUM_24_5800.wav,就是灯泡的问题是吧哦那很简单我上次在,我,就是灯泡的问题，是吧？那很简单，我上次在……,"It is just a problem with the light bulb, right? That is simple. Last time I was at...",,,,,,,
wsc_train_audio_text.tsv.gz,01316551040_cVOhD_148_5800,01316551040_cVOhD_148_5800.wav,不要哭哈等怕妈把化妆盘回来啊你还到胖妈的花庄来上班,你 妈,不要哭啊，等胖妈把化妆盘拿回来，你还到胖妈的化妆店来上班。,"Do not cry. When Fat Mom brings the makeup palette back, you can still come work at Fat Mom’s makeup shop.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0029492_684790_689830,sc0029492_684790_689830.wav,你既应了就得耐烦些少不得替人家办办,人家 你,你既然答应了，就得耐烦些，少不得替人家办一办事。,"Since you have agreed, you need to be more patient, and you will inevitably have to handle it for them.",,,,,,,
wsc_train_audio_text.tsv.gz,cq00029943_100060_105470,cq00029943_100060_105470.wav,你嘞个人就是恁个的无情无义自私自利抠门又吝啬,个人 你,你这个人就是这样无情无义、自私自利、抠门又吝啬。,"You are exactly this kind of person: heartless, selfish, stingy, and miserly.",,,,,,,
eval_asr_easy_text.txt.gz,012856315614_fDYzV_1_9640,,把刀叉准备好哦打断了我们的讨论老曾家里啥子都有可都是没得西餐具,我们,把刀叉准备好。老曾打断了我们的讨论，家里什么都有，可就是没有西餐具。,"Prepare the knives and forks. Lao Zeng interrupted our discussion; the house has everything, except Western-style tableware.",,,,,,,
wsc_train_audio_text.tsv.gz,013165450978_0XonF_60_9860,013165450978_0XonF_60_9860.wav,说西点你不要说腻了天气好如果落两天雨的话全部给浪费想起来,你,说西点，你不要说腻了。天气好的时候还行，如果下两天雨的话，全部都浪费了，想起来……,"As for pastries, do not say you are tired of them. When the weather is good it is fine, but if it rains for two days, everything will be wasted, when you think about it...",,,,,,,
wsc_train_audio_text.tsv.gz,013165471889_PjwGf_9_7380,013165471889_PjwGf_9_7380.wav,听的套视以及一百八十八平的叠拼别墅我拍了一个一百四十五,我,听说的是套四，以及188平米的叠拼别墅，我拍了一个145平米的。,It was heard that this is a 188-square-meter stacked villa with a four-bedroom layout; I filmed a 145-square-meter one.,,,,,,,
wsc_train_audio_text.tsv.gz,01316546021_fglcr_21_6500,01316546021_fglcr_21_6500.wav,来乖乖他腿腿哪个受伤了哎呀他自己撞撞了嘞,自己 哪个 他,来，乖乖，他哪条腿受伤了？哎呀，他自己撞伤的。,"Come here, sweetheart. Which leg did he hurt? Oh, he bumped it himself.",,,,,,,
wsc_train_audio_text.tsv.gz,016000209323_x6PQq_2_6380,016000209323_x6PQq_2_6380.wav,就那些听歌软件老板的娃儿啊每做一道题啊都要充值不充值啊就不给做,老板 娃儿,就那些听歌软件老板的娃儿，每做一道题都要充值；不充值，就不给做。,"It is like the children of those music-app bosses: every time they do a problem, they have to recharge; if they do not recharge, they are not allowed to continue.",,,,,,,
wsc_train_audio_text.tsv.gz,sc0039804_161530_185810,sc0039804_161530_185810.wav,我说人哈憋久了哈那个感觉不好哦哦一旦一事儿放我跟你说那个味道就不一样了你想就相当于啊这个加满油的这个车子哦对吧它是爆炸不到的哦不得油的车子它也是不得爆炸的一定是那种二有油二不六的这种车子是最容易爆炸的哦你看过探索节目的噻先生那你是咋爆炸的你给我们说一下我没呵呵呵呵,这个 那个 我们 你 它 我,我说人憋久了，那个感觉不好。一旦事情放出来，我跟你说，那个感觉就不一样了。你想，这就相当于加满油的车，是爆炸不了的；没有油的车也不会爆炸。一定是那种半有油半没油的车，才最容易爆炸。你看过探索节目吧？先生，那你是怎么爆炸的？你给我们说一下。,"I’m saying that when a person holds something in for too long, it does not feel good. Once it is released, I tell you, the feeling is different. Think about it: it is like a car full of fuel—it will not explode; a car with no fuel will not explode either. It is the kind with some fuel but not enough that is most likely to explode. You have watched exploration programs, right? Sir, then how did you explode? Tell us about it.",,,,,,,
wsc_train_audio_text.tsv.gz,01316551613_j1beH_338_6320,01316551613_j1beH_338_6320.wav,不敢把自己定成艺术家啊定成文艺工作者都是这两年前几年都不敢,自己,不敢把自己定义成艺术家，甚至定义成文艺工作者，这两年前几年都不敢。,I did not dare define myself as an artist; even calling myself a literary or arts worker was something I did not dare do in the past few years.,,,,,,,
wsc_train_audio_text.tsv.gz,012856315374_gjUL0_152_6280,012856315374_gjUL0_152_6280.wav,你想不到到了什么地步好吧,你,你想不到已经到了什么地步，好吧。,"You cannot imagine what point it has reached, all right.",,,,,,,
wsc_train_audio_text.tsv.gz,013165498939_XZaoF_43_12820,013165498939_XZaoF_43_12820.wav,上下家陆陆续续都在打丸子也不晓得他们现在是啥子牌但是从目前的局势来看对我还是有一定的优势的,他们 我,上下家陆陆续续都在打万子，也不知道他们现在是什么牌。但是从目前的局势来看，对我还是有一定优势的。,"The players before and after me have been playing characters one after another, and I do not know what hands they have now. But judging from the current situation, I still have a certain advantage.",,,,,,,
wsc_train_audio_text.tsv.gz,704219210510_uHQF2_61_3160,704219210510_uHQF2_61_3160.wav,是因为我们的柴火灶放到外面的,我们,是因为我们的柴火灶放在外面的。,It is because our wood-fired stove is placed outside.,,,,,,,
wsc_train_audio_text.tsv.gz,013165481226_ry90T_45_5580,013165481226_ry90T_45_5580.wav,医生换牌又拿了上家的丸子又是一把天安排,医生,一伸手换牌，又拿了上家的万子，又是一把天安排。,"With one reach, I changed tiles and took the character tile from the player before me; this is another hand arranged by fate.",,,,,,,
wsc_train_audio_text.tsv.gz,013165530410_Gx4jK_58_6780,013165530410_Gx4jK_58_6780.wav,层高大概是在三米到到三米左右城市别墅的空高啊在那个程度上算是是显,那个,层高大概在三米左右，城市别墅的空高达到这个程度算是比较显眼。,"The floor height is around three meters. For an urban villa, a ceiling height like this is fairly impressive.",,,,,,,
wsc_train_audio_text.tsv.gz,01600024406_DrzbO_6_5720,01600024406_DrzbO_6_5720.wav,这里面全部都有如果说刚好是你需要的你也能看明白,你,这里面全部都有。如果刚好是你需要的，你也能看明白。,"Everything is included here. If it happens to be what you need, you can understand it too.",,,,,,,
wsc_train_audio_text.tsv.gz,016000246056_Q7KzD_1_8240,016000246056_Q7KzD_1_8240.wav,哦需要工作的朋友可以找我我们这边工作还是比较多反正大零工啊白班非工厂的工作都有所以,我们 朋友 我,需要工作的朋友可以找我。我们这边工作还是比较多，反正打零工、白班、非工厂的工作都有。,"Friends who need work can contact me. We have quite a lot of jobs here, including part-time jobs, day-shift jobs, and non-factory jobs.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0033722_53440_59140,cq0033722_53440_59140.wav,剁椒鱼头没说是正宗的哈开饭喜欢你点赞不喜欢你下次再看,你,剁椒鱼头没说是正宗的。开饭了，喜欢你就点赞，不喜欢下次再看。,"I never said this chopped-chili fish head was authentic. Time to eat; if you like it, give it a like, and if not, watch again next time.",,,,,,,
wsc_train_audio_text.tsv.gz,013165533589_1sLhV_552_5760,013165533589_1sLhV_552_5760.wav,我晓得咋个样子做女娃子才能喜欢,女娃子 我,我知道怎么做女孩子才会喜欢。,I know what to do so that girls will like it.,,,,,,,
wsc_train_audio_text.tsv.gz,016000184380_Z5yVu_1_6920,016000184380_Z5yVu_1_6920.wav,他呢实际上就说你们说的魔芋豆腐那个呢一包就是两斤真空包装的,那个 你们 他,它实际上就是你们说的魔芋豆腐，一包就是两斤，真空包装的。,It is actually the konjac tofu you are talking about; each pack is two jin and vacuum-sealed.,,,,,,,
wsc_train_audio_text.tsv.gz,013165447366_Opa0L_64_7100,013165447366_Opa0L_64_7100.wav,他也会借助调剂他这么早把山洞碰了那么都还好至少说明他是想调试,他,他也会借助调剂。他这么早把三筒碰了，倒还好，至少说明他是想做筒子。,"He will also use adjustments. Since he punged the three of dots so early, it is still fine; at least it shows he wants to build a dots hand.",,,,,,,
wsc_train_audio_text.tsv.gz,013165479518_Bu8Mb_45_7060,013165479518_Bu8Mb_45_7060.wav,然后把你那些料打打出来不要了把所有的素菜都给它倒进来煮熟,它 你,然后把你那些料渣捞出来，不要了，把所有的素菜都倒进来煮熟。,"Then take out those seasoning residues and discard them, and pour in all the vegetables to cook until done.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0058565_323910_328040,cq0058565_323910_328040.wav,那今天买的新鲜肉嘛我大吃猪脚今天要大吃一顿,我,今天买的是新鲜肉嘛，我要大吃猪脚，今天要大吃一顿。,"The meat bought today is fresh, so I am going to feast on pork trotters and have a big meal today.",,,,,,,
wsc_train_audio_text.tsv.gz,013165462501_mPQXq_1_8660,013165462501_mPQXq_1_8660.wav,防守思路全过程都会在视频里面给大家讲解如果喜欢菲菲的视频还麻烦大家点点关注点个赞赞喽,大家,防守思路的全过程都会在视频里面给大家讲解。如果喜欢菲菲的视频，还麻烦大家点点关注、点个赞。,"The entire defensive strategy will be explained to everyone in the video. If you like Feifei’s videos, please follow and give a like.",,,,,,,
wsc_train_audio_text.tsv.gz,cq0075195_16370_18420,cq0075195_16370_18420.wav,关注小鹏帮你找关注小冯帮你找,你,关注小鹏帮你找，关注小冯帮你找。,Follow Xiaopeng and he will help you find it; follow Xiaofeng and he will help you find it.,,,,,,,
wsc_train_audio_text.tsv.gz,cq00005693_146550_159600,cq00005693_146550_159600.wav,它的辣呀不是属于那种干辣那种它是属于泡椒辣啊辣的还是很爽它整个那个盐杂呀全部属于肚子哇只有那种其他没得然后加加了黑粉儿味儿,那个 它 他,它的辣不是那种干辣，而是泡椒辣，辣得很爽。整个盐渍味都在肚子里，其他的没有，然后加了胡椒粉的味道。,"Its spiciness is not that dry kind of heat; it is the heat of pickled chili, which feels very refreshing. The salty pickled flavor is all inside, with nothing else much, plus a hint of pepper powder.",,,,,,,
wsc_train_audio_text.tsv.gz,013165455772_kyq6A_2_6280,013165455772_kyq6A_2_6280.wav,那干金钱还磨磨唧唧的我现在录个半月,我,那点钱还磨磨唧唧的，我现在已经录了半个月。,You are still dragging your feet over that bit of money; I have already been recording for half a month.,,,,,,,
wsc_train_audio_text.tsv.gz,016000237724_2ahD0_33_6680,016000237724_2ahD0_33_6680.wav,你刚才不是看了我一眼有话说吗啊请走吗,你 我,你刚才不是看了我一眼吗？有话说吗？那请走嘛。,Didn’t you glance at me just now? Do you have something to say? Then please go ahead.,,,,,,,
wsc_train_audio_text.tsv.gz,013165512161_PNiy4_26_5780,013165512161_PNiy4_26_5780.wav,姐姐快来给你看两个啥子叫极品,姐姐 你,姐姐快来，给你看两个什么叫极品。,"Sister, come quickly; I’ll show you two examples of what ‘top quality’ means.",,,,,,,
wsc_train_audio_text.tsv.gz,01316547543_6Kmn0_9_6800,01316547543_6Kmn0_9_6800.wav,包括我杨康过后的朋友给我送来了抗原,朋友 我,包括我阳康过后的朋友，给我送来了抗原。,A friend of mine who had recovered from COVID also brought me antigen tests.,,,,,,,
wsc_train_audio_text.tsv.gz,013165473431_UBjKc_0_7860,013165473431_UBjKc_0_7860.wav,大家好我是小巴之前我们在汉源给黄爸黄妈拍了那个全家福嘛很多朋友在评论区说,大家 朋友 那个 我们 我 爸 妈,大家好，我是小巴。之前我们在汉源给黄爸黄妈拍了全家福，很多朋友在评论区说……,"Hello everyone, I’m Xiaoba. Previously, we took a family portrait for Huang’s father and mother in Hanyuan, and many friends said in the comments...",,,,,,,
wsc_train_audio_text.tsv.gz,cq0042440_363490_368060,cq0042440_363490_368060.wav,老人娃儿吃像我们反正只要是人吃营养都高,娃儿 我们,老人小孩都能吃，像我们这样，反正只要是人吃，营养都高。,"Both the elderly and children can eat it. For people like us—really, as long as a person eats it, it is highly nutritious.",,,,,,,
wsc_train_audio_text.tsv.gz,128_30000_58150,128_30000_58150.wav,他们十几年的施工团队专业且负责材料家具家电方面更不用说超大独栋大楼整整三层全是工厂旗舰店儿厂家直接入住都是一线大品牌儿几万件产品随便挑三楼更是拥有三千片定制工厂馆儿想让自家装修有多个性都能有多个性而且现在家博会活动又给力平时要花二三十万才能达到的装修效果那次可能十二三万都能搞定所以最近需要装修的朋友都可以来看看哦,他们 自家 朋友,他们有十几年的施工团队，专业且负责。材料、家具、家电方面更不用说，超大独栋大楼整整三层全是工厂旗舰店，厂家直接入驻，都是一线大品牌，几万件产品随便挑。三楼更是有三千平定制工厂馆，想让自家装修多有个性，就能多有个性。而且现在家博会活动又给力，平时要花二三十万才能达到的装修效果，这次可能十二三万就能搞定。所以最近需要装修的朋友都可以来看看哦。,"They have a construction team with more than ten years of experience, and they are professional and responsible. As for materials, furniture, and home appliances, there is even less to worry about: this huge stand-alone building has three full floors of factory flagship stores, with manufacturers directly stationed there. They are all top-tier brands, and there are tens of thousands of products to choose from. The third floor even has a 3,000-square-meter custom factory showroom, so your home can be as personalized as you want. On top of that, the current home expo deals are really strong. A renovation effect that would usually cost two or three hundred thousand yuan might be done this time for around one hundred twenty to one hundred thirty thousand. So anyone who needs to renovate soon can come and take a look.",,,,,,,
wsc_train_audio_text.tsv.gz,129_30000_36570,129_30000_36570.wav,到底是啥子原理有人告诉我吗最后肉吃完了还可以下各种涮羊肉和素菜反正都很巴适,我,到底是什么原理？有人告诉我吗？最后肉吃完了，还可以下各种涮菜和素菜，反正都很舒服、很好吃。,"What exactly is the principle behind this? Can someone tell me? After the meat is finished, you can still add all kinds of hot-pot ingredients and other vegetarian ingredients. Anyway, it is very satisfying and delicious.",,,,,,,
wsc_train_audio_text.tsv.gz,1326_200_30200,1326_200_30200.wav,不晓得你们的学生时代有没有那家店的记忆避风糖便宜好吃夏天基本上每天都会来一杯最喜欢的肯定是他们家的烧仙草现在七块钱一杯也觉得很划得来很便宜而且里头的东西非常多这个椰露霜都是椰子加决明子六块还是七块钱一杯忘了鲜榨西瓜汁大杯是十块钱一杯夏天喝一杯真的很爽然后是五块钱的双皮奶我真的是超爱那个双皮奶经常把那个当饭吃啊那杯我是带回家了所以会出现我,他们 这个 那个 学生 你们 我,不知道你们的学生时代有没有那家店的记忆：避风糖，便宜又好吃。夏天基本上每天都会来一杯。最喜欢的肯定是他们家的烧仙草，现在七块钱一杯也觉得很划算、很便宜，而且里面的东西非常多。这个椰露霜都是椰子加决明子，六块还是七块钱一杯，我忘了。鲜榨西瓜汁大杯十块钱一杯，夏天喝一杯真的很爽。然后是五块钱的双皮奶，我真的是超爱那个双皮奶，经常把它当饭吃。那杯我是带回家了，所以会出现我……,"I wonder whether you also have memories of that shop from your school days: Bifengtang. It was cheap and tasty, and in summer I would basically go there for a drink every day. My favorite was definitely their grass jelly drink. Even now, at seven yuan a cup, it still feels like a great deal and very cheap, and there are a lot of ingredients in it. This coconut drink had coconut and cassia seed; I forget whether it was six or seven yuan a cup. A large cup of freshly squeezed watermelon juice was ten yuan, and having one in summer was really refreshing. Then there was the five-yuan double-skin milk pudding. I really loved that double-skin milk pudding and often ate it as a meal. I took that cup home, so my ……",,,,,,,
wsc_train_audio_text.tsv.gz,1331_35190_41060,1331_35190_41060.wav,啊它的那个调料的看起不咋的哈但是吃起来的确实很好吃可以来试一下,那个 它,它的调料看起来不怎么样，但是吃起来确实很好吃，可以来试一下。,"The seasoning does not look that impressive, but it really tastes very good. It is worth coming to try.",,,,,,,
wsc_train_audio_text.tsv.gz,1331_50_15320,1331_50_15320.wav,那家鱼火锅那是真的很难吃到它的位置偏都算了嘛它还特别难预约基本上你直接去吃是绝对吃不到的但是你预约呀反正那时候提前几天也不一定预约得到我上次都没预约到然后那会儿呢都是运气好,它 你 我,那家鱼火锅真的很难吃到。它的位置偏就算了，还特别难预约。基本上你直接去吃是绝对吃不到的；但是你预约吧，那时候提前几天也不一定预约得到。我上次都没预约到，然后那次是运气好。,"That fish hot pot is really hard to get. The place is out of the way; it is also especially hard to book. Basically, if you go straight there, you definitely will not get a table. Even if you make a reservation, at that time booking several days in advance still might not work. I did not manage to book it last time either; that time I just got lucky.",,,,,,,
wsc_train_audio_text.tsv.gz,1332_30360_49190,1332_30360_49190.wav,不过我觉得没新疆那个椒麻鸡好吃嗯是个芋儿鸡芋儿鸡里头的肉基本上都是靠骨头拐那一截了但是那个芋儿你不要看起看起像没味儿但其实是很有味儿的而且等的还耙最后还有那个鸡杂和那个鸡血汤鸡杂我觉得有点儿偏寒了鸡血汤还不错那个鸡血吃起真的很嫩,那个 你 我,不过我觉得没有新疆那个椒麻鸡好吃。嗯，这是个芋儿鸡。芋儿鸡里面的肉基本上都是靠近骨头关节那一截，但是那个芋儿你不要看它看起来像没味道，其实很入味，而且炖得很软。最后还有鸡杂和鸡血汤。鸡杂我觉得有点偏凉了，鸡血汤还不错，鸡血吃起来真的很嫩。,"But I do not think it is as good as the Xinjiang-style spicy chicken. This one is taro chicken. The meat in the taro chicken is basically from the parts near the bone joints, but do not think the taro has no flavor just because it looks that way. It is actually very flavorful, and it is stewed until very soft. At the end, there are also chicken offal and chicken blood soup. I think the chicken offal is a little too cold, but the chicken blood soup is pretty good, and the chicken blood tastes really tender.",,,,,,,
wsc_train_audio_text.tsv.gz,1332_360_30360,1332_360_30360.wav,爬坡上坎来吃鸡今天来吃土碗儿那家一鸡四吃那家店儿也是需要提前预约的不然的话你到店儿再来吃的话可能要等两个小时他们呢都是你称一只鸡然后都给你弄成四种做法嗯招牌都是那个白砍鸡他们切的那个是真的很薄我很佩服那个刀工哈然后那个佐料确实很香最后我们吃了还帮佐料打包走了嘞然后都是那个椒麻鸡那种皮啊反正那种 QQ弹弹的还是挺香的不过我觉得,他们 那个 我们 你 我,爬坡上坎来吃鸡。今天来吃土碗儿那家一鸡四吃，这家店也需要提前预约，不然你到店再来吃的话可能要等两个小时。他们都是你称一只鸡，然后给你做成四种做法。招牌是白砍鸡，他们切得真的很薄，我很佩服那个刀工。然后佐料确实很香，最后我们吃完还把佐料打包带走了。然后还有椒麻鸡，那种鸡皮QQ弹弹的，还是挺香的。不过我觉得……,"We climbed up hills and stairs to eat chicken. Today we came to Tuwan'er for their 'one chicken, four ways.' This place also requires booking in advance; otherwise, if you come directly to the store, you may have to wait two hours. They weigh one chicken for you and then prepare it in four different ways. Their signature dish is sliced poached chicken, and they cut it really thin. I really admire their knife skills. The dipping sauce is indeed very fragrant, and after we finished eating, we even packed the sauce to take away. There is also the spicy peppercorn chicken. The chicken skin has that bouncy, chewy texture and is still quite fragrant. But I think...",,,,,,,
wsc_train_audio_text.tsv.gz,1332_49620_57890,1332_49620_57890.wav,这家店整体感觉还是不错的我觉得可以试一试不过都是有个疑问加上鸡杂鸡血应该是一鸡五吃了吧为什么要叫一鸡四吃呢,我,这家店整体感觉还是不错的，我觉得可以试一试。不过我有个疑问：加上鸡杂、鸡血，应该是一鸡五吃了吧？为什么要叫一鸡四吃呢？,"Overall, this restaurant feels pretty good, and I think it is worth trying. But I do have one question: with the chicken offal and chicken blood included, should it not be 'one chicken, five ways'? Why is it called 'one chicken, four ways'?",,,,,,,
wsc_train_audio_text.tsv.gz,1338_170_30170,1338_170_30170.wav,我一直都觉得吃货是在世界上最伟大的发明家但是小面上加牛肉加肥肠加豌杂那些都不说啥子了现在连豆花儿都不放过没错我今天儿就是来吃豆花儿面啦那家我点了个那个炸酱豆花儿面和肥肠豆花儿面豆花儿呢很嫩都是属于那种像筷子功夫不是很好的比如我就是夹不起来的那种都只能用勺子吃吃起来的感觉都像在吃豆腐脑一样面的味道的话都是普普通通偏上一点儿吧那种嗯最,那个 我,我一直都觉得吃货是世界上最伟大的发明家。小面里加牛肉、加肥肠、加豌杂那些就不说了，现在连豆花都不放过。没错，我今天就是来吃豆花面啦。我在这家点了炸酱豆花面和肥肠豆花面。豆花很嫩，属于那种筷子功夫不是很好的人，比如我，就夹不起来，只能用勺子吃。吃起来的感觉像在吃豆腐脑一样。面的味道算是普通偏上一点吧。,"I have always thought food lovers are the greatest inventors in the world. Adding beef, pork intestines, or peas-and-minced-meat topping to Chongqing-style noodles is one thing, but now even tofu pudding has not been spared. That is right, today I came to eat tofu pudding noodles. At this place, I ordered the noodles with fried minced-meat sauce and tofu pudding, and the noodles with pork intestines and tofu pudding. The tofu pudding is very tender. It is the kind that people who are not very good with chopsticks, like me, cannot pick up, so you can only eat it with a spoon. It feels just like eating soft tofu pudding. As for the noodles, the flavor is a little above average.",,,,,,,
wsc_train_audio_text.tsv.gz,1338_30170_39030,1338_30170_39030.wav,嗯最后给大家奉上他们家吃豆花儿面的一个那个方法还有他们家的价格我觉得吃个星期的话来讲还是很不错的一个选择,那个 大家 他们 我,最后给大家奉上他们家吃豆花面的一个方法，还有他们家的价格。我觉得想吃个新鲜的话，这里还是一个很不错的选择。,"Finally, I will show everyone one way to eat their tofu pudding noodles, as well as their prices. I think if you want to try something fresh, this place is a very good choice.",,,,,,,
wsc_train_audio_text.tsv.gz,1356_7920_15190,1356_7920_15190.wav,啊啊你说你他个妈给弄个这个呀啊,这个 你 他 妈,你说你他妈怎么给弄成这个样子啊？,How the fuck did you manage to make it like this?,,,,,,,
wsc_train_audio_text.tsv.gz,1362_290_6230,1362_290_6230.wav,我都想晓得那个东西是不是只有我买的最贵,那个 我,我就是想知道，这个东西是不是只有我买得最贵。,I just want to know whether I am the only one who bought this thing at the highest price.,,,,,,,
wsc_train_audio_text.tsv.gz,1001_32680_36230,1001_32680_36230.wav,限量我随随便便吃个四小今天又是吃垮自助餐老板的一天,老板 我,限量？我随随便便吃个四小份，今天又是吃垮自助餐老板的一天。,Limited quantity? I can easily smash four portions. Another day of putting the buffet owner out of business.,,,,,,,
wsc_train_audio_text.tsv.gz,1005_360_29380,1005_360_29380.wav,你请我吃了那么多顿饭今天我也请你吃顿自助嘛快走快走我的大胃王朋友今天请我吃了一家全重庆性价比最高的自助餐只要三块钱啥子藕丁儿黄瓜四季豆儿萝卜丝豆干儿苦瓜还有各种各样的韩菜多达十几种菜品随便吃不限量唯一限制都是稀饭只能吃一碗三块钱你买不了吃亏买不了上当但是你可以吃一顿自助餐好了我实在是编不下去了今天又是被大胃王朋友套路的一天,朋友 你 我,你请我吃了那么多顿饭，今天我也请你吃顿自助吧。快走快走！我的大胃王朋友今天请我吃了一家全重庆性价比最高的自助餐，只要三块钱。什么藕丁、黄瓜、四季豆、萝卜丝、豆干、苦瓜，还有各种各样的凉菜，多达十几种菜品随便吃不限量。唯一限制就是稀饭只能吃一碗。三块钱你买不了吃亏买不了上当，但是你可以吃一顿自助餐。好了，我实在是编不下去了，今天又是被大胃王朋友套路的一天。,"You’ve treated me to so many meals, so today it's my turn to treat you to a buffet! Let’s go, let's go! My 'big eater' friend took me to the most budget-friendly buffet in all of Chongqing today—it only costs 3 RMB! We're talking lotus root, cucumbers, green beans, shredded radish, dried tofu, bitter melon, and all kinds of cold dishes. Over a dozen options, all-you-can-eat, no limits! The only catch is you can only have one bowl of congee. For three bucks, you literally have nothing to lose, but you do get a whole buffet! ...Alright, I can’t keep making this up anymore. Another day of getting played by my 'big eater' friend.",,,,,,,
wsc_train_audio_text.tsv.gz,1012_0_4110,1012_0_4110.wav,愉快的假期万州我来了下高铁的第一场肯定要吃万州这个呀,这个 我,愉快的假期，万州我来了！下高铁的第一顿肯定要吃万州这个呀（万州烤鱼）。,"Happy holiday, Wanzhou, here I come! The first meal after getting off the high-speed train has to be this Wanzhou specialty.",,,,,,,
