source_file,utt_or_id,filename,text,matched_terms,mandarin,pseudo_english_nllb
wsc_train_audio_text.tsv.gz,013165453520_NOl3v_28_7000,013165453520_NOl3v_28_7000.wav,现在三块没成对我们还有去做调子成队的机会有去做调青蛇的机会,我们,现在三块钱没有成交，对我们来说还有机会去凑数，有机会去做青蛇。,"Now that the three coins have not been exchanged, there is still a chance for us to gamble and a chance to become a snake."
wsc_train_audio_text.tsv.gz,013165515491_OHvSk_83_7740,013165515491_OHvSk_83_7740.wav,本期视频就到这儿了感谢大家耐心观看我们下次再见点个赞关个注哦么么么么么么,大家 我们,本期视频到这里就结束了，感谢大家耐心观看，我们下次再见。记得点个赞，关注一下哦，么么哒。,"This is the end of the video, thank you for your patience and we'll see you next time."
wsc_train_audio_text.tsv.gz,0131654524_giDTY_1_6240,0131654524_giDTY_1_6240.wav,欢迎观看双麻将实战视频这一场很多时候都说上家梁小妹进行PKK,小妹,欢迎观看双麻将以实战视频，这一场很多时候都说上家梁小妹进行PK。,"Welcome to the live video of the match, which is often referred to as the PK of Liang's sister."
wsc_train_audio_text.tsv.gz,01316553486_yjF1o_0_8960,01316553486_yjF1o_0_8960.wav,今天我呢是耍涨了脚呢是卡到一环路内了哈跑到啥子跑到这儿那个城北花圃,那个 我,今天我在城里走着走着就走到一环路以内了，然后我就到了城北花圃那边。,"Today I walked through the city, and passed through the street, and came to the garden north of the city."
wsc_train_audio_text.tsv.gz,013165521708_hvE5r_14_11880,013165521708_hvE5r_14_11880.wav,又有出淤泥而不染的风范起锅来少许油下姜葱炒香再来一点鸡汤我们这里就用自来水代替了调味盐味精鸡精,我们,又有一种出淤泥而不染的风范，起锅来加点油，下姜葱炒香，然后再加点鸡汤，我们这里就用自来水代替了，调味加点盐、味精和鸡精。,"There is also a tradition of making mud and not staining it, to make a stew and add oil, to add perfumes, and then to add salt, and we substitute it with natural water, flavored with salt, spices and pepper."
wsc_train_audio_text.tsv.gz,013165534969_fOwzL_63_6600,013165534969_fOwzL_63_6600.wav,我养了好几年了但是我不知道名字啊长不大是吧因为很小嘛它就,它 我,我养了好几年了，但是我不知道名字，因为它长得不大，毕竟太小了。,"I've had it for a few years, but I don't know the name, because it's not big, it is too small."
wsc_train_audio_text.tsv.gz,013165467873_i1Ob5_71_6220,013165467873_i1Ob5_71_6220.wav,真的要珍惜我跟你讲当你没得的时候你可能那一天都完了真的回到家乡,你 我,真的要好好珍惜现在有你的时候，等有一天没有了你就晚了，真的可能会回到家乡。,"It is good to treasure the time now that I am with you, so that one day I may be able to return home from you."
wsc_train_audio_text.tsv.gz,013165520414_aHswr_989_7180,013165520414_aHswr_989_7180.wav,我操哎呀毒气丹出来了出来了,我,我说啊毒气丹出来了出来了,"I said, ""Oh, it's coming out""."
wsc_train_audio_text.tsv.gz,013165483752_b1HDG_3_5620,013165483752_b1HDG_3_5620.wav,这瓜子吹一下包不起玩意儿五大不响吃不下我了,我,这瓜子吹一下没反应，一点作用也没有，太大了不好吃。,"It's too big to eat, it doesn't react, it's not working."
wsc_train_audio_text.tsv.gz,013165492665_5Zesf_13_6860,013165492665_5Zesf_13_6860.wav,好给你评价了你接下你来哈刀好开了刀好看吧,你,好的给你评价了，你接着来哈，刀好开，好看吧？,"Well, I gave you the rating, and then you came in, and the knife was open, okay?"
wsc_train_audio_text.tsv.gz,013165465053_LxrSg_286_6020,013165465053_LxrSg_286_6020.wav,现在先走一走的先出来给点差具哎搁到你那点渣渣哪个会用你的枪钱,哪个 你,现在先出去走一圈的，给你点零钱，看你能不能用得上。,"Now go out and give me a piece of your money, and see if you can use it."
wsc_train_audio_text.tsv.gz,013165463113_N40D3_95_5540,013165463113_N40D3_95_5540.wav,也不影响他刚好够四百弄不出来哦我不够翻出来,我 他,也不影响他正好够四百，弄不出来哦，我不够翻过来。,"And I did not touch him, because he was four hundred, and I could not turn back."
wsc_train_audio_text.tsv.gz,0131655032_vrJ5R_101_7580,0131655032_vrJ5R_101_7580.wav,妈为是稳赚不赔嗯要是妈妈晓得了肯定要妈妈妈呀呀,妈妈 妈,妈说这肯定是稳赚不赔的，要是妈妈知道了肯定会高兴得不得了。,She said that it was definitely a win-win situation and that she would be happy to know that.
wsc_train_audio_text.tsv.gz,013165470595_VTIAk_21_8340,013165470595_VTIAk_21_8340.wav,大概调到像这个样子呈半流体状态然后我们再来一点油增加它的脆度,这个 我们 它,大概调整到这种半流体的状态，然后再加点油增加它的脆性。,It's probably adjusted to the state of this semiconductor and then added to it to increase its fragility.
wsc_train_audio_text.tsv.gz,01316548259_xubUl_44_5660,01316548259_xubUl_44_5660.wav,这个这个就是汉代末群了老公,老公 这个,这是汉代末年的老公,This is the husband of the late Han dynasty.
wsc_train_audio_text.tsv.gz,013165528105_hSiXD_2_5860,013165528105_hSiXD_2_5860.wav,既然商家这么信心满满我们来看它的味道到底如何首先,我们 它,既然商家这么有信心，我们就来看看它的味道究竟怎么样，先尝一尝吧。,"Now that the merchants have such confidence, let us go and see what it tastes like."
wsc_train_audio_text.tsv.gz,013165491139_HAC4t_33_5980,013165491139_HAC4t_33_5980.wav,我介上给你酒米饭给你整了一哈哎可以这样啊要得要得十八个菜,你 我,我这样做了一顿饭，应该有十八道菜吧，可以这样安排哦。,"I made a meal like this, it should be eighteen dishes, so we can arrange the dishes like this."
wsc_train_audio_text.tsv.gz,01316544747_ixLqs_22_8039,01316544747_ixLqs_22_8039.wav,很想把二条打出去的但是想到起来又有六分牌了哎呀那个字母真的是好舍不得哟好心痛痛,那个,很想把那张二条打出去的，但是想到还有六分牌了，哎呀那个字母真的好舍不得啊，好心痛。,"I wanted to play those two cards, but when I think of six more cards, the letter is really bad, it hurts my heart."
wsc_train_audio_text.tsv.gz,013165482389_rNn74_6_6160,013165482389_rNn74_6_6160.wav,花都打好了现在我们把那些配料拿来先洗好好,我们,花都开了现在我们把这些配料拿过来先洗一下好好,"The flowers are open now, and we're going to get these ingredients and wash them properly."
wsc_train_audio_text.tsv.gz,016000242950_vjGde_4_6740,016000242950_vjGde_4_6740.wav,找好好的找个男人过日子要不得呀非要去给别个搅三搅四的三别四的把别个屋头,别个 男人,找个好好的男人过日子要不得啊，非要跑去搅和别人的家庭，把别人家里弄得乱七八糟的。,"A good man is not to be found to live a good life, not to run into the house of another man and to disturb the home of another."
wsc_train_audio_text.tsv.gz,016000129591_M41Uv_6_6420,016000129591_M41Uv_6_6420.wav,还真有人没有看起那个房子都要垮了是不是是,那个,还真是有人没看出那房子快塌了呢是不是,Didn't anyone notice that the house was about to collapse?
wsc_train_audio_text.tsv.gz,016000200575_GXWZV_31_6300,016000200575_GXWZV_31_6300.wav,自贡发展向东从此城市向东下期我们把现在的的,我们,自贡的发展向东从这座城市开始，以后我们会讲现在的。,"The development of the self-government began in the east from this city, and we will talk about it now."
wsc_train_audio_text.tsv.gz,013165525376_XPleW_46_7680,013165525376_XPleW_46_7680.wav,滴滴滴滴滴滴道滴滴滴滴滴又你有啥子的不你不要拉我们的都无都无所谓,我们 你,滴滴滴滴滴滴了，你有啥子事情吗？你不拉我们的话，我们都无所谓。,"You've got something to do with the chicken? You don't take our word for it, we're all nothing."
wsc_train_audio_text.tsv.gz,016000189087_USxI0_3_5840,016000189087_USxI0_3_5840.wav,招生的话我估计应该是在八百万左右吧因为今年子的应届毕业生都是七十万,我,招生的话我估计应该在八百万左右吧，因为今年的应届毕业生有七十多万。,"In terms of enrollment, I estimate it should be around 8 million, because there are over 700,000 graduates this year."
wsc_train_audio_text.tsv.gz,016000159170_TwBG1_8_6320,016000159170_TwBG1_8_6320.wav,装盘备用煮鱼的这个汤要舀一碗起来哈原汁原味,这个,装盘备用，煮鱼的这锅汤要舀一碗起来，保留原汁原味。,"The dish is ready, and the boiled fish must be cooked in a bowl, preserving the original flavor."
wsc_train_audio_text.tsv.gz,016000296152_rUyRb_15_6340,016000296152_rUyRb_15_6340.wav,脾气还冇好啊嗯就你两个在屋头啊就是你两个,你,脾气还没好吗？就你们俩在家里，就是你们俩。,Are you not angry? You are both at home.
wsc_train_audio_text.tsv.gz,016000133914_iDp3d_18_5820,016000133914_iDp3d_18_5820.wav,自己的儿都是粉蒸乳的标配再把肉这样轻轻的摆上去,自己,自家做的粉蒸肉都会放点乳猪皮，然后再把肉轻轻地摆上去。,Homemade flour stews are made to lighten the pork skin and then lightly put on the meat.
wsc_train_audio_text.tsv.gz,01600029629_QB7CZ_0_8420,01600029629_QB7CZ_0_8420.wav,我觉得啊招工你在哪里呢都不应该去骗人实事求是跟员工说清楚那个厂区的情况况,那个 你 我,我觉得招工的时候无论在哪都应该实话实说，把工厂的情况清楚地告诉员工，不应该欺骗他们。,"I feel that wherever recruitment takes place, it should be honest and clear about the situation in the factory and not deceive the employees."
wsc_train_audio_text.tsv.gz,01600017332_DHlnu_2_5920,01600017332_DHlnu_2_5920.wav,不讲理不讲他就把抖音夸一夸,他,不合理就批评他一下，把他夸一夸。,It is unreasonable to criticize him or boast about him.
wsc_train_audio_text.tsv.gz,013165475365_ngLVM_15_6380,013165475365_ngLVM_15_6380.wav,我去把这个你们歌了,你们 这个 我,我去把这首歌给你们唱了。,I'm going to sing this song to you.
wsc_train_audio_text.tsv.gz,016000157017_4DnUb_15_6180,016000157017_4DnUb_15_6180.wav,我大十多岁你真的打得了麻将,你 我,我比你大十几岁你真的能打得了麻将是吧,"I'm a teenager, and you can really play it."
wsc_train_audio_text.tsv.gz,01600014025_J6uY3_10_9060,01600014025_J6uY3_10_9060.wav,或者CNGXL六这两个微信号然后啊麻烦用一点你宝贵的流量发给我们们,我们 你,或者是CNGXL这两个微信号，然后麻烦你用一点宝贵的流量发给我们一下。,"Or the CNGXL and the two micro signals, and then the trouble is you can send us some valuable traffic."
wsc_train_audio_text.tsv.gz,01600013271_2JTKB_9_6160,01600013271_2JTKB_9_6160.wav,都好吃小姨们儿喜欢吃的红烧垫底排骨均匀的铺在面上,姨,大家都喜欢吃，小姨们喜欢吃的红烧排骨垫底，均匀地铺在面上。,"Everyone likes to eat, and the little ones like to eat red-burnt skeletons, evenly laid on their faces."
wsc_train_audio_text.tsv.gz,01600025561_qaEy0_0_8800,01600025561_qaEy0_0_8800.wav,哎我和你们说个铲串老子那会儿双脚打伞哎哎牙齿喽我钥匙啊个了了好子了好像钥匙没拿呀呀,老子 你们 我,哎我说那个小时候我用脚趾头夹着钥匙哎哎结果钥匙掉了好几次好像忘记拿钥匙了呀,"Mom, I told you that when I was a kid, I used my feet to hold the keys, and I dropped them a few times, as if I had forgotten to take them."
wsc_train_audio_text.tsv.gz,016000240128_yTME2_92_6460,016000240128_yTME2_92_6460.wav,怎么样不我要你陪我去爸啊,你 爸 我,你不想让我陪你去见爸爸啊。,You don't want me to come with you to see Dad.
wsc_train_audio_text.tsv.gz,016000272401_kvDGn_33_5980,016000272401_kvDGn_33_5980.wav,所以如果大家有时间到长宁主要去旅游我去定,大家 我,所以如果大家有空去长宁旅游，我来订票。,"So if you guys have time to go on a long-distance tour, I'll come and book a ticket."
wsc_train_audio_text.tsv.gz,016000148709_Ik2lL_12_6340,016000148709_Ik2lL_12_6340.wav,搞不好还是恼火啊下看下风景那个地方很远很远,那个,搞不好还是生气地看看那边的风景，那个地方很远很远。,"It's a long, long way away, and it's not easy to look at the scenery with anger."
wsc_train_audio_text.tsv.gz,016000185622_QgydW_7_9160,016000185622_QgydW_7_9160.wav,至于是什么原因我这边也没有具体的掌握所以内江师院新校区商圈的各位老板们也要和同学们一起再等一等了,老板 同学 我,至于具体的原因我们这里也没有掌握，所以内江师院新校区商圈的各位商家也得和学生们一起再等等了。,"As for the specific reasons, we don't have a clue here, so businessmen in the business circle of the new campus of the University of Nagoya will have to wait with the students."
wsc_train_audio_text.tsv.gz,016000262684_Gdqg2_21_6060,016000262684_Gdqg2_21_6060.wav,自家房子这进来也是自自这个房子里面不不是说呃不呃不家长在公用在哈用的哈,这个 自家,自己家的房子进来也是自家房子里不用说啊，不是说呃不是说家长在里面公用的啊。,"When you enter a house, you don't have to say anything about it. It's not that your parents aren't in it."
wsc_train_audio_text.tsv.gz,016000261906_CEVSQ_2_7200,016000261906_CEVSQ_2_7200.wav,撒上葱花和转活转这样做的鸽子汤汤鲜味美大人小朋友都爱喝,朋友,撒上葱花，再放点盐这样的鸽子汤汤头鲜美，大人小孩都喜欢喝。,"It's nice to have flowers planted on it and salted with a little salt, and it's something that adults and kids love to drink."
wsc_train_audio_text.tsv.gz,016000289426_EzZUq_3_6200,016000289426_EzZUq_3_6200.wav,一加一首发等等二手车同行的老板们今天他们已将和并,老板 他们,一加一首发，等一下二手车同行的老板们，今天他们已经合并了。,"One by one, let's wait for the owners of the second-hand car companions, today they have been merged."
wsc_train_audio_text.tsv.gz,016000132959_3ycXC_12_7160,016000132959_3ycXC_12_7160.wav,开大火熬十分钟你看这个汤好安逸把渣渣打出来喂猪主,这个 你,开大火煮十分钟后，你看这汤多好，把浮沫撇出来喂猪吃。,"After cooking it for ten minutes, you look at how good it is. You throw it out and eat the pigs."
wsc_train_audio_text.tsv.gz,016000175180_owgCP_1_5840,016000175180_owgCP_1_5840.wav,还有和我脑壳差不多大的战斧牛排三十块钱一块今天必须把肚皮吃补走算起,我,还有跟我脑袋差不多大的战斧牛排，三十块钱一块，今天一定要把肚子吃圆了才行。,"I've got a bulldozer that's about the size of my head, thirty bucks a piece, and I'm going to have to eat my stomach round today""."
wsc_train_audio_text.tsv.gz,013165472781_GOj5p_9_9200,013165472781_GOj5p_9_9200.wav,哦那你确实比较牛批但是我还是想说谢谢你的参与我太穷了连我屋头耗子都要搬家了我觉得他太日白了就是,你 我 他,哦那你确实挺厉害的，但我还是要谢谢你参加。我太穷了，连家里的老鼠都得搬家了，我觉得这太夸张了吧。,"You're really good, but I'd like to thank you for coming. I'm so poor that even the mice in my house have to move, and I think that's too much."
wsc_train_audio_text.tsv.gz,016000267467_FulTU_10_6420,016000267467_FulTU_10_6420.wav,生间也方便继续上楼来到三层空间我们再来感受一下这个挑空,这个 我们,生间也可以方便地继续上楼到三层空间，我们再来感受一下这个挑高设计。,"The living room can also easily continue up to the three-story space, and we'll get a feel for this challenging design."
wsc_train_audio_text.tsv.gz,013165461391_6kGg2_7_6520,013165461391_6kGg2_7_6520.wav,的南瓜那个网子拦到起来那个里头也可以种菜呀种点花呀呀,那个,的南瓜网子拦起来里面也可以种菜啊，种点花什么的呀,"It's like a pumpkin's net blocking the seeds, so you can plant some seeds in it."
wsc_train_audio_text.tsv.gz,016000200885_opUdC_4_5660,016000200885_opUdC_4_5660.wav,绝了的话他肯定第二天或者说你们和好过后要跟你说我绝了你们过后,你们 我 你 他,绝对不会再理你们了，肯定会第二天或者你们和好以后告诉你他再也不理你们了。,I'm sure he won't care about you any more. He'll tell you the next day or later when you're done.
wsc_train_audio_text.tsv.gz,013165518822_aENTR_7_6360,013165518822_aENTR_7_6360.wav,我们师傅作业肯定噻那还用说啥子十个我们也去录音我们装两只两只,我们 师傅,我们的师傅手艺肯定很好就不用说了十个我们也要去录音装两只两只,"Our masters must be good, not to mention ten, and we're going to record two or two of them."
wsc_train_audio_text.tsv.gz,016000308461_cb0Hp_0_6500,016000308461_cb0Hp_0_6500.wav,要想吃饭香多喝老鸭汤今天就把老爷汤的炖法分享给大家酸爽开胃,大家,要想吃饭香就得多喝老鸭汤，今天就把老鸭汤的做法分享给大家，酸爽开胃。,"If you want to eat more and drink more and more, today I will share with you how to make it sour and delicious."
wsc_train_audio_text.tsv.gz,016000282589_vZbFl_8_9840,016000282589_vZbFl_8_9840.wav,如果做一百九十九的项目的话可以留宿到第二天下午三点才离开哟他们这儿连停车也是免费的赶快约些朋友一起来建设了清雅堂足道馆吧,他们 朋友,如果做一个九十九天的项目的话，可以留宿到第二天下午三点再离开。他们这里就连停车都是免费的。赶紧约上一些朋友一起入住清雅堂足道馆吧。,"If you do a ninety-nine-day project, you can stay until 3:00 p.m. the next day and leave. They even have free parking here."
wsc_train_audio_text.tsv.gz,016000123383_NVQJw_21_6640,016000123383_NVQJw_21_6640.wav,他还说虽然这些日子饱受了许多冷眼和嘲讽但是他不是,他,他说虽然这些日子饱受了很多冷眼和嘲讽，但他不是,"He said that although he had been subjected to a lot of cold eyes and ridicule these days, he was not."
wsc_train_audio_text.tsv.gz,016000307300_2gjph_3_5980,016000307300_2gjph_3_5980.wav,我给大家推荐一款平时我们自己团建哈我们自己的一款口粮酒,自己 大家 我们 我,我给大家推荐一款平时我们自己团建时用的一种口粮酒,I would recommend a sparkling wine that we normally use when we build our own group.
wsc_train_audio_text.tsv.gz,016000085422_iM83D_14_7940,016000085422_iM83D_14_7940.wav,三分钟左右就放入泡过水的干辣椒丝想吃又不会调味的朋友我推荐你们试一下这个地道的刺客,这个 你们 朋友 我,三分钟内放泡过水的干辣椒丝，想吃但不会调味的朋友，我推荐你们试试这个地道的做法。,"Friends who want to eat but don't want to taste it, I recommend you try this recipe."
wsc_train_audio_text.tsv.gz,016000283451_WJxfR_6_9920,016000283451_WJxfR_6_9920.wav,就够了我也想通了我只是一个普通人不再追求一些遥不可及的东西了老老实实把我们家的清洗换油,我们 我,够了，我也想通了，我只是一个普通人，不再追求那些遥不可及的东西了，老老实实地把我们家的清洗和换油做好了。,"That's enough, I want to get through, I'm just a normal person, no longer pursuing things that are far from reachable, and I've really cleaned and replaced our house."
wsc_train_audio_text.tsv.gz,01600013326_AEIVW_6_9320,01600013326_AEIVW_6_9320.wav,它里面油盐酱醋都是调好了的使用方便夏天拌凉菜不需要瓶瓶罐罐一大堆了,它,它里面油盐酱醋都调配好了，使用很方便，夏天拌凉菜就不需要那么多瓶瓶罐罐了。,"It has an oil-salted sauce and is convenient to use, so in summer you don't need so many bottles of soda."
wsc_train_audio_text.tsv.gz,016000260421_SBGEK_1_8260,016000260421_SBGEK_1_8260.wav,等就等这个机会等到就等到我们不吃了现在我们就要去跟杨浩林选啥东西选择,这个 我们,等等这个机会，等到了我们就赶紧去和杨浩林选点什么东西吧。,Let's wait for this opportunity and then we'll hurry up and get something to choose from in the jungle.
wsc_train_audio_text.tsv.gz,016000259457_tGJCT_13_6740,016000259457_tGJCT_13_6740.wav,事业上也很好没得啥子遮挡的这个位置看出去也是正常新疆象,这个,事业上也很好没有阻碍，这个位置看过去也是正常的景象。,It is also a good place to look at the past without hindrances.
wsc_train_audio_text.tsv.gz,016000163591_yAdHf_1_6120,016000163591_yAdHf_1_6120.wav,为了治达州的水灾旱灾呀无论哪个朝代都是下了狠功夫从明代开始啊,哪个,为了治理达州的水灾和旱灾，各个朝代都下了很大的功夫。从明代开始一直到今天都是如此。,"In order to govern the floods and droughts in the state of Dhaka, various generations have done a lot of work."
wsc_train_audio_text.tsv.gz,016000189745_dqQNW_8_5640,016000189745_dqQNW_8_5640.wav,国外的饮食是以蒸烤为主我们中国人的饮食是以,我们,国外的饮食以蒸烤为主，我们中国人的饮食以炒煮为主。,Foreign cuisine is mainly cooked by steaming and Chinese cuisine by cooking.
wsc_train_audio_text.tsv.gz,016000179319_CRXiv_0_6420,016000179319_CRXiv_0_6420.wav,狗日的你们晓得现在那些老师的主业是啥子不打杂打卡应付检查,你们 老师,你们知道现在的老师主要做什么不是在做杂事打卡应付检查吗？,Do you know what teachers do most of the time?
wsc_train_audio_text.tsv.gz,01600018700_li3Yg_3_6660,01600018700_li3Yg_3_6660.wav,你好久买的螃蟹哟上次捡的香烟买了一箱没干完嗯还要把这箱抠了了,你,你上次买的螃蟹啊，上次捡的烟抽完了，嗯还要把这一箱抽完呢。,"The last time you bought a pumpkin, the last pumpkin's smoke has gone out, and the pumpkin is going to go out of this box."
wsc_train_audio_text.tsv.gz,016000314842_OBMfw_0_5920,016000314842_OBMfw_0_5920.wav,有粉丝问万州烤鱼加盟哪家好万州烤鱼加盟多少钱,粉丝,有没有粉丝问万州烤鱼加盟哪个比较好，万州烤鱼加盟需要多少钱？,Do you have any fans asking which one is better and how much it costs to get in?
wsc_train_audio_text.tsv.gz,016000150937_EX4sg_9_5620,016000150937_EX4sg_9_5620.wav,又想喊我回来把包谷摘了我来想包谷摘了可能又要找借口,我,又想让我回去摘玉米，我自己去摘了可能又要找借口不干了。,"If you want me to go back and reap corn, I'm going to reap it myself. Maybe I'll find an excuse not to."
wsc_train_audio_text.tsv.gz,016000189835_0anwG_21_5680,016000189835_0anwG_21_5680.wav,全部否定对他的证明目的全盘否定对他的证明力,他,全部否定他的证明目的，全盘否定他的证明效力。,"All denied his purpose of proof, all denied the efficacy of his proof."
wsc_train_audio_text.tsv.gz,016000254158_Fqk0Y_10_5500,016000254158_Fqk0Y_10_5500.wav,炒好这个糖色加冷水水就容易结晶起化学反应,这个,炒好的糖色加冷水容易结晶发生化学反应,Good sugar and cooling water are easily crystallized in chemical reactions
wsc_train_audio_text.tsv.gz,016000227547_MHJ0W_10_8840,016000227547_MHJ0W_10_8840.wav,那个叫焦吧你看现在我都都认错了那个是事都了嘛嘛,那个 你 我,那个叫焦吧你看我现在都搞错了那是怎么回事啊嘛,That's what's wrong with me right now.
wsc_train_audio_text.tsv.gz,016000312775_NcSdi_2_6100,016000312775_NcSdi_2_6100.wav,可售八到十二块常规一天三百份不够卖配方送给你,你,可以卖八到十二块，常规一天大概三百份，不够卖，配方送给你。,"It could sell eight to twelve pieces, or about three hundred a day, but it's not enough to sell and send you the recipe."
wsc_train_audio_text.tsv.gz,01316545395_qUGrw_28_8240,01316545395_qUGrw_28_8240.wav,这个木头有点不记事哦他们两位都是你娘屋的老人了是你娘的老,这个 他们 娘 你,这块木头有点健忘啊，他们两个都是你妈那边的老人了，算是你妈家的人。,"This wood is a little forgotten; they are both old men by your side, and they are men of your household."
wsc_train_audio_text.tsv.gz,013165520223_lLWti_189_6460,013165520223_lLWti_189_6460.wav,那你过去是不是会刷新恶魂呢我不会好的,你 我,那你以前会不会刷恶魂啊？我可不会哦。,Would you have cleaned up the evil soul before?
wsc_train_audio_text.tsv.gz,016000299079_YrnAp_2_5640,016000299079_YrnAp_2_5640.wav,你高高的说嘛真是哎呀好好好,你,你说得太高了，真的啊，好的好的。,"You're too high, really, really good."
wsc_train_audio_text.tsv.gz,016000151521_xM9Ym_0_8000,016000151521_xM9Ym_0_8000.wav,昨天生产队要求每个人查下年收入明明卡上有三百多万刚刚又去银行查了下余额额,个人,昨天生产队要求每个人查一下年的收入，明明账上显示有三百多万。刚才又去银行查了一下，余额还是那个数。,"Yesterday, the production team asked everyone to look at the year's income, which clearly shows more than three million."
wsc_train_audio_text.tsv.gz,016000215327_FAkSJ_6_6280,016000215327_FAkSJ_6_6280.wav,我高兴的时候我就耍一下懒不高兴的时候我把电话我都不得接就有点歪,我,我高兴的时候我就玩一会儿懒，不高兴的时候我就把电话都不接，有点不对劲。,"When I am happy, I play for a while, and when I am unhappy, I don't answer my phone."
wsc_train_audio_text.tsv.gz,016000158192_dMpyj_17_6640,016000158192_dMpyj_17_6640.wav,给你们准备了很多的全网最低的好东西你们快点去抢哟,你们,给你们准备了很多全网最低价的好东西，你们快点去抢吧。,There are many good things prepared for you at the lowest price of the net. Go quickly and get them.
wsc_train_audio_text.tsv.gz,013165502883_qANSI_40_7780,013165502883_qANSI_40_7780.wav,可以吃两天那里了你看那个土鸡蛋的区别好大它的大小颜色色那些也完全不一样,那个 它 你,你可以吃两天了，你看那种土鸡蛋和普通鸡蛋真的有很大区别，它们的大小、颜色都不一样。,"You can eat it for two days, and you can see that there is a big difference between the ground eggs and the normal eggs, they are different in size and color."
wsc_train_audio_text.tsv.gz,01600013559_8T0VH_3_5620,01600013559_8T0VH_3_5620.wav,哎吃不完我打包嘛那你一百零八的豆腐你打包也不好打哟,你 我,哎吃不完我就打包了嘛，那你一百零八的豆腐也打包不好打哦。,"If you don't have enough to eat, I'm packing, and your 180 tofu won't be packed."
wsc_train_audio_text.tsv.gz,01316544833_vrGt0_43_6900,01316544833_vrGt0_43_6900.wav,从来上怎么办的都没整这牌如果他是要对出五六条的话的话,他,从来没有人这样做过，如果他真的要对出五六条的话。,"No one has ever done that, if he really wants to make a five or six."
wsc_train_audio_text.tsv.gz,016000092387_Nc3u0_22_6500,016000092387_Nc3u0_22_6500.wav,火候啊掌握的很好刚好把它烤焦外皮里头又是嫩的解锁了一个新的吃法哈它是,它,火候掌握得非常好，正好把外面烤焦了，里面却是嫩的。解锁了一个新的吃法呢，它是一种食物。,"It's a very good way to get a grip on the fire. You've roasted it on the outside, but it's tender on the inside."
wsc_train_audio_text.tsv.gz,013165446290_aMXVT_0_6260,013165446290_aMXVT_0_6260.wav,我趁今天下午先有空我又把这个福豆掏进去给它卖了,这个 它 我,我今天下午有空就把这个福豆拿去卖掉了吧。,I'm going to take this bean and sell it this afternoon.
wsc_train_audio_text.tsv.gz,01316546712_Lk386_3_5760,01316546712_Lk386_3_5760.wav,你去去买菜去了还是我接触疼先坐好啊下啊,你 我,你去买菜去了还是让我先坐下啊？,Are you going to buy food or do you want me to sit down first?
wsc_train_audio_text.tsv.gz,016000245570_V07JS_0_6780,016000245570_V07JS_0_6780.wav,下个月如果条件允许的话我想撑得住来吃,我,下个月如果条件允许的话，我想能过来吃一顿。,"Next month, if conditions permit, I would like to come over for a meal."
wsc_train_audio_text.tsv.gz,016000287780_hGwAU_17_5780,016000287780_hGwAU_17_5780.wav,一个月都要六百块了如果你确实不着急做觉得多这几百块钱钱,你,一个月都要六百块了，如果你真的不急着做，感觉多了这几百块钱。,"It's six hundred dollars a month, and if you're not really in a hurry to do it, it feels like more than a hundred dollars."
wsc_train_audio_text.tsv.gz,013165520169_PdJim_118_6440,013165520169_PdJim_118_6440.wav,他一第一句话讲的话就爆起了我都给我说的其实我懂不懂我一点都不懂不懂,我 他,他一开始说的话我就完全听不懂，一点都听不懂。,I didn't understand what he was saying at first.
wsc_train_audio_text.tsv.gz,01600030284_1mEPw_24_7080,01600030284_1mEPw_24_7080.wav,放款之后找不到人了这个事情就不好办的不过最近你在看房子想考虑性价比高的房子,这个 你,放贷以后找不到人了这个问题就不太好处理了。不过最近你在看房，想考虑一下性价比高的房子。,"If you don't get a loan, it's not a good deal. But recently you've been looking at a house and you want to think about a house that's more expensive than sex."
wsc_train_audio_text.tsv.gz,016000231063_YUl9B_12_7380,016000231063_YUl9B_12_7380.wav,卤熟了之后呃这个辣椒哈呃是可能自己做的一个手工的辣椒面很香香,自己 这个,卤熟之后这个辣椒可能会自己做成手工辣椒面，味道非常香。,"After cooking, this soup can be made by hand and smells great."
wsc_train_audio_text.tsv.gz,016000271068_2LaNI_8_6060,016000271068_2LaNI_8_6060.wav,那正吧开花纹的时候你是不是开发问的时候行你是不是,你,那时候开花文的时候，你是不是也在开发问的时候行呢？,"When the flower is blown, do you ask questions?"
wsc_train_audio_text.tsv.gz,016000188256_ROrnm_9_7060,016000188256_ROrnm_9_7060.wav,经济越发达人们所受的教育水平越高就越不愿生育,人们,经济发展越好，人们的受教育程度越高，就越不愿意生育。,"The better the economy develops, the more educated people are, the less willing they are to have children."
wsc_train_audio_text.tsv.gz,01600022157_g21IE_2_8720,01600022157_g21IE_2_8720.wav,再批话惨你两耳屎来堂客吃饭还是热和的搞快点吃等下冷噶了了了,堂客 你,再说菜凉了你两个耳朵都长出个老婆来吃饭了，赶紧趁热吃，不然冷了就不好吃了。,"And if the food is cold, and the two ears of the woman come out to eat, eat it quickly when it is hot, lest it be cold."
wsc_train_audio_text.tsv.gz,016000262455_MzFK7_10_7400,016000262455_MzFK7_10_7400.wav,我哈我管你子啥子都儿我就管走管虫子了嘟嘟想不想走走,你 我,我不管你做什么，我就管走路和捉虫子了，你想不想一起走？,"No matter what you do, I'm going to walk and catch bugs, don't you want to go with me?"
